id,X,Y
1152,120.0078,25.8983
1153,120.0828,25.8983
1154,120.1578,25.8983
1155,120.2328,25.8983
1156,120.3078,25.8983
1157,120.3828,25.8983
1158,120.4578,25.8983
1159,120.5328,25.8983
1160,120.6078,25.8983
1161,120.6828,25.8983
1162,120.7578,25.8983
1163,120.8328,25.8983
1164,120.9078,25.8983
1165,120.9828,25.8983
1166,121.0578,25.8983
1167,121.1328,25.8983
1168,121.2078,25.8983
1169,121.2828,25.8983
1170,121.3578,25.8983
1171,121.4328,25.8983
1172,121.5078,25.8983
1173,121.5828,25.8983
1174,121.6578,25.8983
1175,121.7328,25.8983
1176,121.8078,25.8983
1177,121.8828,25.8983
1178,121.9578,25.8983
1179,122.0328,25.8983
1180,122.1078,25.8983
1181,122.1828,25.8983
1182,122.2578,25.8983
1183,122.3328,25.8983
1184,122.4078,25.8983
1185,122.4828,25.8983
1186,122.5578,25.8983
1187,122.6328,25.8983
1188,122.7078,25.8983
1189,122.7828,25.8983
1190,122.8578,25.8983
1191,122.9328,25.8983
1192,123.0078,25.8983
1193,123.0828,25.8983
1194,123.1578,25.8983
1195,123.2328,25.8983
1196,123.3078,25.8983
1197,123.3828,25.8983
1198,123.4578,25.8983
1199,123.5328,25.8983
1200,117.9828,25.8233
1201,118.0578,25.8233
1202,118.1328,25.8233
1203,118.2078,25.8233
1204,118.2828,25.8233
1205,118.3578,25.8233
1206,118.4328,25.8233
1207,118.5078,25.8233
1208,118.5828,25.8233
1209,118.6578,25.8233
1210,118.7328,25.8233
1211,118.8078,25.8233
1212,118.8828,25.8233
1213,118.9578,25.8233
1214,119.0328,25.8233
1215,119.1078,25.8233
1216,119.1828,25.8233
1217,119.2578,25.8233
1218,119.3328,25.8233
1219,119.4078,25.8233
1220,119.4828,25.8233
1221,119.5578,25.8233
1222,119.6328,25.8233
1223,119.7078,25.8233
1224,119.7828,25.8233
1225,119.8578,25.8233
1226,119.9328,25.8233
1227,120.0078,25.8233
1228,120.0828,25.8233
1229,120.1578,25.8233
1230,120.2328,25.8233
1231,120.3078,25.8233
1232,120.3828,25.8233
1233,120.4578,25.8233
1234,120.5328,25.8233
1235,120.6078,25.8233
1236,120.6828,25.8233
1237,120.7578,25.8233
1238,120.8328,25.8233
1239,120.9078,25.8233
1240,120.9828,25.8233
1241,121.0578,25.8233
1242,121.1328,25.8233
1243,121.2078,25.8233
1244,121.2828,25.8233
1245,121.3578,25.8233
1246,121.4328,25.8233
1247,121.5078,25.8233
1248,121.5828,25.8233
1249,121.6578,25.8233
1250,121.7328,25.8233
1251,121.8078,25.8233
1252,121.8828,25.8233
1253,121.9578,25.8233
1254,122.0328,25.8233
1255,122.1078,25.8233
1256,122.1828,25.8233
1257,122.2578,25.8233
1258,122.3328,25.8233
1259,122.4078,25.8233
1260,122.4828,25.8233
1261,122.5578,25.8233
1262,122.6328,25.8233
1263,122.7078,25.8233
1264,122.7828,25.8233
1265,122.8578,25.8233
1266,122.9328,25.8233
1267,123.0078,25.8233
1268,123.0828,25.8233
1269,123.1578,25.8233
1270,123.2328,25.8233
1271,123.3078,25.8233
1272,123.3828,25.8233
1273,123.4578,25.8233
1274,123.5328,25.8233
1275,117.9828,25.7483
1276,118.0578,25.7483
1277,118.1328,25.7483
1278,118.2078,25.7483
1279,118.2828,25.7483
1280,118.3578,25.7483
1281,118.4328,25.7483
1282,118.5078,25.7483
1283,118.5828,25.7483
1284,118.6578,25.7483
1285,118.7328,25.7483
1286,118.8078,25.7483
1287,118.8828,25.7483
1288,118.9578,25.7483
1289,119.0328,25.7483
1290,119.1078,25.7483
1291,119.1828,25.7483
1292,119.2578,25.7483
1293,119.3328,25.7483
1294,119.4078,25.7483
1295,119.4828,25.7483
1296,119.5578,25.7483
1297,119.6328,25.7483
1298,119.7078,25.7483
1299,119.7828,25.7483
1300,119.8578,25.7483
1301,119.9328,25.7483
1302,120.0078,25.7483
1303,120.0828,25.7483
1304,120.1578,25.7483
1305,120.2328,25.7483
1306,120.3078,25.7483
1307,120.3828,25.7483
1308,120.4578,25.7483
1309,120.5328,25.7483
1310,120.6078,25.7483
1311,120.6828,25.7483
1312,120.7578,25.7483
1313,120.8328,25.7483
1314,120.9078,25.7483
1315,120.9828,25.7483
1316,121.0578,25.7483
1317,121.1328,25.7483
1318,121.2078,25.7483
1319,121.2828,25.7483
1320,121.3578,25.7483
1321,121.4328,25.7483
1322,121.5078,25.7483
1323,121.5828,25.7483
1324,121.6578,25.7483
1325,121.7328,25.7483
1326,121.8078,25.7483
1327,121.8828,25.7483
1328,121.9578,25.7483
1329,122.0328,25.7483
1330,122.1078,25.7483
1331,122.1828,25.7483
1332,122.2578,25.7483
1333,122.3328,25.7483
1334,122.4078,25.7483
1335,122.4828,25.7483
1336,122.5578,25.7483
1337,122.6328,25.7483
1338,122.7078,25.7483
1339,122.7828,25.7483
1340,122.8578,25.7483
1341,122.9328,25.7483
1342,123.0078,25.7483
1343,123.0828,25.7483
1344,123.1578,25.7483
1345,123.2328,25.7483
1346,123.3078,25.7483
1347,123.3828,25.7483
1348,123.4578,25.7483
1349,123.5328,25.7483
1350,117.9828,25.6733
1351,118.0578,25.6733
1352,118.1328,25.6733
1353,118.2078,25.6733
1354,118.2828,25.6733
1355,118.3578,25.6733
1356,118.4328,25.6733
1357,118.5078,25.6733
1358,118.5828,25.6733
1359,118.6578,25.6733
1360,118.7328,25.6733
1361,118.8078,25.6733
1362,118.8828,25.6733
1363,118.9578,25.6733
1364,119.0328,25.6733
1365,119.1078,25.6733
1366,119.1828,25.6733
1367,119.2578,25.6733
1368,119.3328,25.6733
1369,119.4078,25.6733
1370,119.4828,25.6733
1371,119.5578,25.6733
1372,119.6328,25.6733
1373,119.7078,25.6733
1374,119.7828,25.6733
1375,119.8578,25.6733
1376,119.9328,25.6733
1377,120.0078,25.6733
1378,120.0828,25.6733
1379,120.1578,25.6733
1380,120.2328,25.6733
1381,120.3078,25.6733
1382,120.3828,25.6733
1383,120.4578,25.6733
1384,120.5328,25.6733
1385,120.6078,25.6733
1386,120.6828,25.6733
1387,120.7578,25.6733
1388,120.8328,25.6733
1389,120.9078,25.6733
1390,120.9828,25.6733
1391,121.0578,25.6733
1392,121.1328,25.6733
1393,121.2078,25.6733
1394,121.2828,25.6733
1395,121.3578,25.6733
1396,121.4328,25.6733
1397,121.5078,25.6733
1398,121.5828,25.6733
1399,121.6578,25.6733
1400,121.7328,25.6733
1401,121.8078,25.6733
1402,121.8828,25.6733
1403,121.9578,25.6733
1404,122.0328,25.6733
1405,122.1078,25.6733
1406,122.1828,25.6733
1407,122.2578,25.6733
1408,122.3328,25.6733
1409,122.4078,25.6733
1410,122.4828,25.6733
1411,122.5578,25.6733
1412,122.6328,25.6733
1413,122.7078,25.6733
1414,122.7828,25.6733
1415,122.8578,25.6733
1416,122.9328,25.6733
1417,123.0078,25.6733
1418,123.0828,25.6733
1419,123.1578,25.6733
1420,123.2328,25.6733
1421,123.3078,25.6733
1422,123.3828,25.6733
1423,123.4578,25.6733
1424,123.5328,25.6733
1425,117.9828,25.5983
1426,118.0578,25.5983
1427,118.1328,25.5983
1428,118.2078,25.5983
1429,118.2828,25.5983
1430,118.3578,25.5983
1431,118.4328,25.5983
1432,118.5078,25.5983
1433,118.5828,25.5983
1434,118.6578,25.5983
1435,118.7328,25.5983
1436,118.8078,25.5983
1437,118.8828,25.5983
1438,118.9578,25.5983
1439,119.0328,25.5983
1440,119.1078,25.5983
1441,119.1828,25.5983
1442,119.2578,25.5983
1443,119.3328,25.5983
1444,119.4078,25.5983
1445,119.4828,25.5983
1446,119.5578,25.5983
1447,119.6328,25.5983
1448,119.7078,25.5983
1449,119.7828,25.5983
1450,119.8578,25.5983
1451,119.9328,25.5983
1452,120.0078,25.5983
1453,120.0828,25.5983
1454,120.1578,25.5983
1455,120.2328,25.5983
1456,120.3078,25.5983
1457,120.3828,25.5983
1458,120.4578,25.5983
1459,120.5328,25.5983
1460,120.6078,25.5983
1461,120.6828,25.5983
1462,120.7578,25.5983
1463,120.8328,25.5983
1464,120.9078,25.5983
1465,120.9828,25.5983
1466,121.0578,25.5983
1467,121.1328,25.5983
1468,121.2078,25.5983
1469,121.2828,25.5983
1470,121.3578,25.5983
1471,121.4328,25.5983
1472,121.5078,25.5983
1473,121.5828,25.5983
1474,121.6578,25.5983
1475,121.7328,25.5983
1476,121.8078,25.5983
1477,121.8828,25.5983
1478,121.9578,25.5983
1479,122.0328,25.5983
1480,122.1078,25.5983
1481,122.1828,25.5983
1482,122.2578,25.5983
1483,122.3328,25.5983
1484,122.4078,25.5983
1485,122.4828,25.5983
1486,122.5578,25.5983
1487,122.6328,25.5983
1488,122.7078,25.5983
1489,122.7828,25.5983
1490,122.8578,25.5983
1491,122.9328,25.5983
1492,123.0078,25.5983
1493,123.0828,25.5983
1494,123.1578,25.5983
1495,123.2328,25.5983
1496,123.3078,25.5983
1497,123.3828,25.5983
1498,123.4578,25.5983
1499,123.5328,25.5983
1500,117.9828,25.5233
1501,118.0578,25.5233
1502,118.1328,25.5233
1503,118.2078,25.5233
1504,118.2828,25.5233
1505,118.3578,25.5233
1506,118.4328,25.5233
1507,118.5078,25.5233
1508,118.5828,25.5233
1509,118.6578,25.5233
1510,118.7328,25.5233
1511,118.8078,25.5233
1512,118.8828,25.5233
1513,118.9578,25.5233
1514,119.0328,25.5233
1515,119.1078,25.5233
1516,119.1828,25.5233
1517,119.2578,25.5233
1518,119.3328,25.5233
1519,119.4078,25.5233
1520,119.4828,25.5233
1521,119.5578,25.5233
1522,119.6328,25.5233
1523,119.7078,25.5233
1524,119.7828,25.5233
1525,119.8578,25.5233
1526,119.9328,25.5233
1527,120.0078,25.5233
1528,120.0828,25.5233
1529,120.1578,25.5233
1530,120.2328,25.5233
1531,120.3078,25.5233
1532,120.3828,25.5233
1533,120.4578,25.5233
1534,120.5328,25.5233
1535,120.6078,25.5233
1536,120.6828,25.5233
1537,120.7578,25.5233
1538,120.8328,25.5233
1539,120.9078,25.5233
1540,120.9828,25.5233
1541,121.0578,25.5233
1542,121.1328,25.5233
1543,121.2078,25.5233
1544,121.2828,25.5233
1545,121.3578,25.5233
1546,121.4328,25.5233
1547,121.5078,25.5233
1548,121.5828,25.5233
1549,121.6578,25.5233
1550,121.7328,25.5233
1551,121.8078,25.5233
1552,121.8828,25.5233
1553,121.9578,25.5233
1554,122.0328,25.5233
1555,122.1078,25.5233
1556,122.1828,25.5233
1557,122.2578,25.5233
1558,122.3328,25.5233
1559,122.4078,25.5233
1560,122.4828,25.5233
1561,122.5578,25.5233
1562,122.6328,25.5233
1563,122.7078,25.5233
1564,122.7828,25.5233
1565,122.8578,25.5233
1566,122.9328,25.5233
1567,123.0078,25.5233
1568,123.0828,25.5233
1569,123.1578,25.5233
1570,123.2328,25.5233
1571,123.3078,25.5233
1572,123.3828,25.5233
1573,123.4578,25.5233
1574,123.5328,25.5233
1575,117.9828,25.4483
1576,118.0578,25.4483
1577,118.1328,25.4483
1578,118.2078,25.4483
1579,118.2828,25.4483
1580,118.3578,25.4483
1581,118.4328,25.4483
1582,118.5078,25.4483
1583,118.5828,25.4483
1584,118.6578,25.4483
1585,118.7328,25.4483
1586,118.8078,25.4483
1587,118.8828,25.4483
1588,118.9578,25.4483
1589,119.0328,25.4483
1590,119.1078,25.4483
1591,119.1828,25.4483
1592,119.2578,25.4483
1593,119.3328,25.4483
1594,119.4078,25.4483
1595,119.4828,25.4483
1596,119.5578,25.4483
1597,119.6328,25.4483
1598,119.7078,25.4483
1599,119.7828,25.4483
1600,119.8578,25.4483
1601,119.9328,25.4483
1602,120.0078,25.4483
1603,120.0828,25.4483
1604,120.1578,25.4483
1605,120.2328,25.4483
1606,120.3078,25.4483
1607,120.3828,25.4483
1608,120.4578,25.4483
1609,120.5328,25.4483
1610,120.6078,25.4483
1611,120.6828,25.4483
1612,120.7578,25.4483
1613,120.8328,25.4483
1614,120.9078,25.4483
1615,120.9828,25.4483
1616,121.0578,25.4483
1617,121.1328,25.4483
1618,121.2078,25.4483
1619,121.2828,25.4483
1620,121.3578,25.4483
1621,121.4328,25.4483
1622,121.5078,25.4483
1623,121.5828,25.4483
1624,121.6578,25.4483
1625,121.7328,25.4483
1626,121.8078,25.4483
1627,121.8828,25.4483
1628,121.9578,25.4483
1629,122.0328,25.4483
1630,122.1078,25.4483
1631,122.1828,25.4483
1632,122.2578,25.4483
1633,122.3328,25.4483
1634,122.4078,25.4483
1635,122.4828,25.4483
1636,122.5578,25.4483
1637,122.6328,25.4483
1638,122.7078,25.4483
1639,122.7828,25.4483
1640,122.8578,25.4483
1641,122.9328,25.4483
1642,123.0078,25.4483
1643,123.0828,25.4483
1644,123.1578,25.4483
1645,123.2328,25.4483
1646,123.3078,25.4483
1647,123.3828,25.4483
1648,123.4578,25.4483
1649,123.5328,25.4483
1650,117.9828,25.3733
1651,118.0578,25.3733
1652,118.1328,25.3733
1653,118.2078,25.3733
1654,118.2828,25.3733
1655,118.3578,25.3733
1656,118.4328,25.3733
1657,118.5078,25.3733
1658,118.5828,25.3733
1659,118.6578,25.3733
1660,118.7328,25.3733
1661,118.8078,25.3733
1662,118.8828,25.3733
1663,118.9578,25.3733
1664,119.0328,25.3733
1665,119.1078,25.3733
1666,119.1828,25.3733
1667,119.2578,25.3733
1668,119.3328,25.3733
1669,119.4078,25.3733
1670,119.4828,25.3733
1671,119.5578,25.3733
1672,119.6328,25.3733
1673,119.7078,25.3733
1674,119.7828,25.3733
1675,119.8578,25.3733
1676,119.9328,25.3733
1677,120.0078,25.3733
1678,120.0828,25.3733
1679,120.1578,25.3733
1680,120.2328,25.3733
1681,120.3078,25.3733
1682,120.3828,25.3733
1683,120.4578,25.3733
1684,120.5328,25.3733
1685,120.6078,25.3733
1686,120.6828,25.3733
1687,120.7578,25.3733
1688,120.8328,25.3733
1689,120.9078,25.3733
1690,120.9828,25.3733
1691,121.0578,25.3733
1692,121.1328,25.3733
1693,121.2078,25.3733
1694,121.2828,25.3733
1695,121.3578,25.3733
1696,121.4328,25.3733
1697,121.5078,25.3733
1698,121.5828,25.3733
1699,121.6578,25.3733
1700,121.7328,25.3733
1701,121.8078,25.3733
1702,121.8828,25.3733
1703,121.9578,25.3733
1704,122.0328,25.3733
1705,122.1078,25.3733
1706,122.1828,25.3733
1707,122.2578,25.3733
1708,122.3328,25.3733
1709,122.4078,25.3733
1710,122.4828,25.3733
1711,122.5578,25.3733
1712,122.6328,25.3733
1713,122.7078,25.3733
1714,122.7828,25.3733
1715,122.8578,25.3733
1716,122.9328,25.3733
1717,123.0078,25.3733
1718,123.0828,25.3733
1719,123.1578,25.3733
1720,123.2328,25.3733
1721,123.3078,25.3733
1722,123.3828,25.3733
1723,123.4578,25.3733
1724,123.5328,25.3733
1725,117.9828,25.2983
1726,118.0578,25.2983
1727,118.1328,25.2983
1728,118.2078,25.2983
1729,118.2828,25.2983
1730,118.3578,25.2983
1731,118.4328,25.2983
1732,118.5078,25.2983
1733,118.5828,25.2983
1734,118.6578,25.2983
1735,118.7328,25.2983
1736,118.8078,25.2983
1737,118.8828,25.2983
1738,118.9578,25.2983
1739,119.0328,25.2983
1740,119.1078,25.2983
1741,119.1828,25.2983
1742,119.2578,25.2983
1743,119.3328,25.2983
1744,119.4078,25.2983
1745,119.4828,25.2983
1746,119.5578,25.2983
1747,119.6328,25.2983
1748,119.7078,25.2983
1749,119.7828,25.2983
1750,119.8578,25.2983
1751,119.9328,25.2983
1752,120.0078,25.2983
1753,120.0828,25.2983
1754,120.1578,25.2983
1755,120.2328,25.2983
1756,120.3078,25.2983
1757,120.3828,25.2983
1758,120.4578,25.2983
1759,120.5328,25.2983
1760,120.6078,25.2983
1761,120.6828,25.2983
1762,120.7578,25.2983
1763,120.8328,25.2983
1764,120.9078,25.2983
1765,120.9828,25.2983
1766,121.0578,25.2983
1767,121.1328,25.2983
1768,121.2078,25.2983
1769,121.2828,25.2983
1770,121.3578,25.2983
1771,121.4328,25.2983
1772,121.5078,25.2983
1773,121.5828,25.2983
1774,121.6578,25.2983
1775,121.7328,25.2983
1776,121.8078,25.2983
1777,121.8828,25.2983
1778,121.9578,25.2983
1779,122.0328,25.2983
1780,122.1078,25.2983
1781,122.1828,25.2983
1782,122.2578,25.2983
1783,122.3328,25.2983
1784,122.4078,25.2983
1785,122.4828,25.2983
1786,122.5578,25.2983
1787,122.6328,25.2983
1788,122.7078,25.2983
1789,122.7828,25.2983
1790,122.8578,25.2983
1791,122.9328,25.2983
1792,123.0078,25.2983
1793,123.0828,25.2983
1794,123.1578,25.2983
1795,123.2328,25.2983
1796,123.3078,25.2983
1797,123.3828,25.2983
1798,123.4578,25.2983
1799,123.5328,25.2983
1800,117.9828,25.2233
1801,118.0578,25.2233
1802,118.1328,25.2233
1803,118.2078,25.2233
1804,118.2828,25.2233
1805,118.3578,25.2233
1806,118.4328,25.2233
1807,118.5078,25.2233
1808,118.5828,25.2233
1809,118.6578,25.2233
1810,118.7328,25.2233
1811,118.8078,25.2233
1812,118.8828,25.2233
1813,118.9578,25.2233
1814,119.0328,25.2233
1815,119.1078,25.2233
1816,119.1828,25.2233
1817,119.2578,25.2233
1818,119.3328,25.2233
1819,119.4078,25.2233
1820,119.4828,25.2233
1821,119.5578,25.2233
1822,119.6328,25.2233
1823,119.7078,25.2233
1824,119.7828,25.2233
1825,119.8578,25.2233
1826,119.9328,25.2233
1827,120.0078,25.2233
1828,120.0828,25.2233
1829,120.1578,25.2233
1830,120.2328,25.2233
1831,120.3078,25.2233
1832,120.3828,25.2233
1833,120.4578,25.2233
1834,120.5328,25.2233
1835,120.6078,25.2233
1836,120.6828,25.2233
1837,120.7578,25.2233
1838,120.8328,25.2233
1839,120.9078,25.2233
1840,120.9828,25.2233
1841,121.0578,25.2233
1842,121.1328,25.2233
1843,121.2078,25.2233
1844,121.2828,25.2233
1845,121.3578,25.2233
1846,121.4328,25.2233
1847,121.5078,25.2233
1848,121.5828,25.2233
1849,121.6578,25.2233
1850,121.7328,25.2233
1851,121.8078,25.2233
1852,121.8828,25.2233
1853,121.9578,25.2233
1854,122.0328,25.2233
1855,122.1078,25.2233
1856,122.1828,25.2233
1857,122.2578,25.2233
1858,122.3328,25.2233
1859,122.4078,25.2233
1860,122.4828,25.2233
1861,122.5578,25.2233
1862,122.6328,25.2233
1863,122.7078,25.2233
1864,122.7828,25.2233
1865,122.8578,25.2233
1866,122.9328,25.2233
1867,123.0078,25.2233
1868,123.0828,25.2233
1869,123.1578,25.2233
1870,123.2328,25.2233
1871,123.3078,25.2233
1872,123.3828,25.2233
1873,123.4578,25.2233
1874,123.5328,25.2233
1875,117.9828,25.1483
1876,118.0578,25.1483
1877,118.1328,25.1483
1878,118.2078,25.1483
1879,118.2828,25.1483
1880,118.3578,25.1483
1881,118.4328,25.1483
1882,118.5078,25.1483
1883,118.5828,25.1483
1884,118.6578,25.1483
1885,118.7328,25.1483
1886,118.8078,25.1483
1887,118.8828,25.1483
1888,118.9578,25.1483
1889,119.0328,25.1483
1890,119.1078,25.1483
1891,119.1828,25.1483
1892,119.2578,25.1483
1893,119.3328,25.1483
1894,119.4078,25.1483
1895,119.4828,25.1483
1896,119.5578,25.1483
1897,119.6328,25.1483
1898,119.7078,25.1483
1899,119.7828,25.1483
1900,119.8578,25.1483
1901,119.9328,25.1483
1902,120.0078,25.1483
1903,120.0828,25.1483
1904,120.1578,25.1483
1905,120.2328,25.1483
1906,120.3078,25.1483
1907,120.3828,25.1483
1908,120.4578,25.1483
1909,120.5328,25.1483
1910,120.6078,25.1483
1911,120.6828,25.1483
1912,120.7578,25.1483
1913,120.8328,25.1483
1914,120.9078,25.1483
1915,120.9828,25.1483
1916,121.0578,25.1483
1917,121.1328,25.1483
1918,121.2078,25.1483
1919,121.2828,25.1483
1920,121.3578,25.1483
1921,121.4328,25.1483
1922,121.5078,25.1483
1923,121.5828,25.1483
1924,121.6578,25.1483
1925,121.7328,25.1483
1926,121.8078,25.1483
1927,121.8828,25.1483
1928,121.9578,25.1483
1929,122.0328,25.1483
1930,122.1078,25.1483
1931,122.1828,25.1483
1932,122.2578,25.1483
1933,122.3328,25.1483
1934,122.4078,25.1483
1935,122.4828,25.1483
1936,122.5578,25.1483
1937,122.6328,25.1483
1938,122.7078,25.1483
1939,122.7828,25.1483
1940,122.8578,25.1483
1941,122.9328,25.1483
1942,123.0078,25.1483
1943,123.0828,25.1483
1944,123.1578,25.1483
1945,123.2328,25.1483
1946,123.3078,25.1483
1947,123.3828,25.1483
1948,123.4578,25.1483
1949,123.5328,25.1483
1950,117.9828,25.0733
1951,118.0578,25.0733
1952,118.1328,25.0733
1953,118.2078,25.0733
1954,118.2828,25.0733
1955,118.3578,25.0733
1956,118.4328,25.0733
1957,118.5078,25.0733
1958,118.5828,25.0733
1959,118.6578,25.0733
1960,118.7328,25.0733
1961,118.8078,25.0733
1962,118.8828,25.0733
1963,118.9578,25.0733
1964,119.0328,25.0733
1965,119.1078,25.0733
1966,119.1828,25.0733
1967,119.2578,25.0733
1968,119.3328,25.0733
1969,119.4078,25.0733
1970,119.4828,25.0733
1971,119.5578,25.0733
1972,119.6328,25.0733
1973,119.7078,25.0733
1974,119.7828,25.0733
1975,119.8578,25.0733
1976,119.9328,25.0733
1977,120.0078,25.0733
1978,120.0828,25.0733
1979,120.1578,25.0733
1980,120.2328,25.0733
1981,120.3078,25.0733
1982,120.3828,25.0733
1983,120.4578,25.0733
1984,120.5328,25.0733
1985,120.6078,25.0733
1986,120.6828,25.0733
1987,120.7578,25.0733
1988,120.8328,25.0733
1989,120.9078,25.0733
1990,120.9828,25.0733
1991,121.0578,25.0733
1992,121.1328,25.0733
1993,121.2078,25.0733
1994,121.2828,25.0733
1995,121.3578,25.0733
1996,121.4328,25.0733
1997,121.5078,25.0733
1998,121.5828,25.0733
1999,121.6578,25.0733
2000,121.7328,25.0733
2001,121.8078,25.0733
2002,121.8828,25.0733
2003,121.9578,25.0733
2004,122.0328,25.0733
2005,122.1078,25.0733
2006,122.1828,25.0733
2007,122.2578,25.0733
2008,122.3328,25.0733
2009,122.4078,25.0733
2010,122.4828,25.0733
2011,122.5578,25.0733
2012,122.6328,25.0733
2013,122.7078,25.0733
2014,122.7828,25.0733
2015,122.8578,25.0733
2016,122.9328,25.0733
2017,123.0078,25.0733
2018,123.0828,25.0733
2019,123.1578,25.0733
2020,123.2328,25.0733
2021,123.3078,25.0733
2022,123.3828,25.0733
2023,123.4578,25.0733
2024,123.5328,25.0733
2025,117.9828,24.9983
2026,118.0578,24.9983
2027,118.1328,24.9983
2028,118.2078,24.9983
2029,118.2828,24.9983
2030,118.3578,24.9983
2031,118.4328,24.9983
2032,118.5078,24.9983
2033,118.5828,24.9983
2034,118.6578,24.9983
2035,118.7328,24.9983
2036,118.8078,24.9983
2037,118.8828,24.9983
2038,118.9578,24.9983
2039,119.0328,24.9983
2040,119.1078,24.9983
2041,119.1828,24.9983
2042,119.2578,24.9983
2043,119.3328,24.9983
2044,119.4078,24.9983
2045,119.4828,24.9983
2046,119.5578,24.9983
2047,119.6328,24.9983
2048,119.7078,24.9983
2049,119.7828,24.9983
2050,119.8578,24.9983
2051,119.9328,24.9983
2052,120.0078,24.9983
2053,120.0828,24.9983
2054,120.1578,24.9983
2055,120.2328,24.9983
2056,120.3078,24.9983
2057,120.3828,24.9983
2058,120.4578,24.9983
2059,120.5328,24.9983
2060,120.6078,24.9983
2061,120.6828,24.9983
2062,120.7578,24.9983
2063,120.8328,24.9983
2064,120.9078,24.9983
2065,120.9828,24.9983
2066,121.0578,24.9983
2067,121.1328,24.9983
2068,121.2078,24.9983
2069,121.2828,24.9983
2070,121.3578,24.9983
2071,121.4328,24.9983
2072,121.5078,24.9983
2073,121.5828,24.9983
2074,121.6578,24.9983
2075,121.7328,24.9983
2076,121.8078,24.9983
2077,121.8828,24.9983
2078,121.9578,24.9983
2079,122.0328,24.9983
2080,122.1078,24.9983
2081,122.1828,24.9983
2082,122.2578,24.9983
2083,122.3328,24.9983
2084,122.4078,24.9983
2085,122.4828,24.9983
2086,122.5578,24.9983
2087,122.6328,24.9983
2088,122.7078,24.9983
2089,122.7828,24.9983
2090,122.8578,24.9983
2091,122.9328,24.9983
2092,123.0078,24.9983
2093,123.0828,24.9983
2094,123.1578,24.9983
2095,123.2328,24.9983
2096,123.3078,24.9983
2097,123.3828,24.9983
2098,123.4578,24.9983
2099,123.5328,24.9983
2100,117.9828,24.9233
2101,118.0578,24.9233
2102,118.1328,24.9233
2103,118.2078,24.9233
2104,118.2828,24.9233
2105,118.3578,24.9233
2106,118.4328,24.9233
2107,118.5078,24.9233
2108,118.5828,24.9233
2109,118.6578,24.9233
2110,118.7328,24.9233
2111,118.8078,24.9233
2112,118.8828,24.9233
2113,118.9578,24.9233
2114,119.0328,24.9233
2115,119.1078,24.9233
2116,119.1828,24.9233
2117,119.2578,24.9233
2118,119.3328,24.9233
2119,119.4078,24.9233
2120,119.4828,24.9233
2121,119.5578,24.9233
2122,119.6328,24.9233
2123,119.7078,24.9233
2124,119.7828,24.9233
2125,119.8578,24.9233
2126,119.9328,24.9233
2127,120.0078,24.9233
2128,120.0828,24.9233
2129,120.1578,24.9233
2130,120.2328,24.9233
2131,120.3078,24.9233
2132,120.3828,24.9233
2133,120.4578,24.9233
2134,120.5328,24.9233
2135,120.6078,24.9233
2136,120.6828,24.9233
2137,120.7578,24.9233
2138,120.8328,24.9233
2139,120.9078,24.9233
2140,120.9828,24.9233
2141,121.0578,24.9233
2142,121.1328,24.9233
2143,121.2078,24.9233
2144,121.2828,24.9233
2145,121.3578,24.9233
2146,121.4328,24.9233
2147,121.5078,24.9233
2148,121.5828,24.9233
2149,121.6578,24.9233
2150,121.7328,24.9233
2151,121.8078,24.9233
2152,121.8828,24.9233
2153,121.9578,24.9233
2154,122.0328,24.9233
2155,122.1078,24.9233
2156,122.1828,24.9233
2157,122.2578,24.9233
2158,122.3328,24.9233
2159,122.4078,24.9233
2160,122.4828,24.9233
2161,122.5578,24.9233
2162,122.6328,24.9233
2163,122.7078,24.9233
2164,122.7828,24.9233
2165,122.8578,24.9233
2166,122.9328,24.9233
2167,123.0078,24.9233
2168,123.0828,24.9233
2169,123.1578,24.9233
2170,123.2328,24.9233
2171,123.3078,24.9233
2172,123.3828,24.9233
2173,123.4578,24.9233
2174,123.5328,24.9233
2175,117.9828,24.8483
2176,118.0578,24.8483
2177,118.1328,24.8483
2178,118.2078,24.8483
2179,118.2828,24.8483
2180,118.3578,24.8483
2181,118.4328,24.8483
2182,118.5078,24.8483
2183,118.5828,24.8483
2184,118.6578,24.8483
2185,118.7328,24.8483
2186,118.8078,24.8483
2187,118.8828,24.8483
2188,118.9578,24.8483
2189,119.0328,24.8483
2190,119.1078,24.8483
2191,119.1828,24.8483
2192,119.2578,24.8483
2193,119.3328,24.8483
2194,119.4078,24.8483
2195,119.4828,24.8483
2196,119.5578,24.8483
2197,119.6328,24.8483
2198,119.7078,24.8483
2199,119.7828,24.8483
2200,119.8578,24.8483
2201,119.9328,24.8483
2202,120.0078,24.8483
2203,120.0828,24.8483
2204,120.1578,24.8483
2205,120.2328,24.8483
2206,120.3078,24.8483
2207,120.3828,24.8483
2208,120.4578,24.8483
2209,120.5328,24.8483
2210,120.6078,24.8483
2211,120.6828,24.8483
2212,120.7578,24.8483
2213,120.8328,24.8483
2214,120.9078,24.8483
2215,120.9828,24.8483
2216,121.0578,24.8483
2217,121.1328,24.8483
2218,121.2078,24.8483
2219,121.2828,24.8483
2220,121.3578,24.8483
2221,121.4328,24.8483
2222,121.5078,24.8483
2223,121.5828,24.8483
2224,121.6578,24.8483
2225,121.7328,24.8483
2226,121.8078,24.8483
2227,121.8828,24.8483
